season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
2004,7019,9387,0,11,9,53,44,1,0.11663372
2004,5948,9455,0,11,9,61,52,1,0.08434407
2004,8594,9750,0,15,26,71,45,1,0.2020902
2004,783,9784,0,5,7,58,51,1,0.17199841
2004,4960,9866,0,9,3,86,83,1,0.11008947
2004,10351,9903,0,9,1,79,78,1,0.16870773
2004,3287,9937,0,13,27,76,49,1,0.11694047
2004,1798,9971,0,4,20,73,53,1,0.13968483
2004,5948,9971,0,3,-2,73,75,0,0.13648328
2004,10277,9971,0,-5,-13,58,71,0,0.14720927
2004,1798,10005,0,13,17,70,53,1,0.0957506
2004,9971,10277,0,5,13,71,58,1,0.12072149
2004,4824,10351,0,-8,-4,80,84,0,0.088177286
2004,8458,10351,0,3,4,84,80,1,0.12583381
2004,9903,10351,0,-9,-1,78,79,0,0.088797525
2004,9288,10385,0,-1,2,102,100,1,0.14782089
2004,7019,10683,0,3,4,59,55,1,0.15256993
2004,7376,10683,0,-5,-12,64,76,0,0.092807785
2004,2359,10805,0,6,3,66,63,1,0.13552177
2004,4615,10805,0,-3,-10,70,80,0,0.102912635
2004,5367,10805,0,5,-15,74,89,0,0.14295535
2004,8901,10805,0,4,-8,71,79,0,0.12699857
2005,10550,93,0,-7,10,83,73,1,0.085855015
2005,6581,112,0,0,10,79,69,1,0.13042022
2005,3765,308,0,2,1,90,89,1,0.12867144
2005,6718,308,0,1,-1,78,79,0,0.14617436
2005,9289,308,0,-8,-22,63,85,0,0.10766001
2005,9819,308,0,-11,-13,53,66,0,0.1343124
2005,6918,784,0,-9,-20,65,85,0,0.13233595
2005,10550,784,0,-8,8,83,75,1,0.103514016
2005,4169,972,0,11,-1,63,64,0,0.11021455
2005,10684,972,0,8,9,71,62,1,0.10701161
2005,5949,1366,0,-3,12,75,63,1,0.10327359
2005,10352,1400,0,13,16,70,54,1,0.15076946
2005,3940,1468,0,-3,-12,64,76,0,0.09269906
2005,4284,1468,0,5,9,69,60,1,0.12118466
2005,5949,1799,0,-8,3,65,62,1,0.07870041
2005,9388,1799,0,-13,-6,71,77,0,0.094147995
2005,10488,1900,0,3,2,63,61,1,0.13906936
2005,2360,2170,0,15,11,57,46,1,0.15164751
2005,2170,2360,0,-15,-11,46,57,0,0.11699444
2005,5266,2360,0,-4,10,78,68,1,0.14869863
2005,5368,2360,0,-8,-8,55,63,0,0.12307766
2005,4284,2462,0,13,8,72,64,1,0.13094905
2005,3765,2695,0,15,12,67,55,1,0.15799241
2005,6615,2799,0,-9,-5,62,67,0,0.12884043
2005,10040,2799,0,-1,11,76,65,1,0.12813921
2005,3254,3034,0,7,12,80,68,1,0.14932741
2005,3034,3254,0,-7,-12,68,80,0,0.106954485
2005,4616,3254,0,1,22,76,54,1,0.14965641
2005,9004,3288,0,-3,2,71,69,1,0.12445344
2005,10650,3288,0,-11,-10,64,74,0,0.17484814
2005,308,3765,0,-2,-1,89,90,0,0.12474291
2005,2695,3765,0,-15,-12,55,67,0,0.102223724
2005,4616,3765,0,-3,-15,57,72,0,0.15434788
2005,6032,3765,0,-8,-12,59,71,0,0.11626355
2005,6301,3765,0,0,5,75,70,1,0.10954699
2005,10550,3765,0,-11,-14,63,77,0,0.10430469
2005,1468,3940,0,3,12,76,64,1,0.15560725
2005,5300,3974,0,1,-11,53,64,0,0.12744467
2005,6301,3974,0,8,27,92,65,1,0.11444045
2005,972,4169,0,-11,1,64,63,1,0.14579256
2005,1468,4284,0,-5,-9,60,69,0,0.11851775
2005,2462,4284,0,-13,-8,64,72,0,0.111018464
2005,5266,4284,0,-3,6,94,88,1,0.0953684
2005,9785,4284,0,-4,-10,52,62,0,0.09039473
2005,3254,4616,0,-1,-22,54,76,0,0.09372762
2005,3765,4616,0,3,15,72,57,1,0.090124466
2005,9456,4616,0,-9,-6,62,68,0,0.07406998
2005,10386,4616,0,3,-14,79,93,0,0.08137594
2005,10488,4616,0,-3,-8,85,93,0,0.07741408
2005,9289,4752,0,-5,14,82,68,1,0.09437145
2005,2360,5266,0,4,-10,68,78,0,0.110367276
2005,4284,5266,0,3,-6,88,94,0,0.15132612
2005,6301,5266,0,4,16,87,71,1,0.111999094
2005,6752,5266,0,-7,-8,81,89,0,0.14981623
2005,10006,5266,0,-8,-11,61,72,0,0.1289103
2005,3974,5300,0,-1,11,64,53,1,0.12776683
2005,2360,5368,0,8,8,63,55,1,0.14372689
2005,8595,5368,0,1,-23,70,93,0,0.14581683
2005,10386,5533,0,15,11,88,77,1,0.1753439
2005,1366,5949,0,3,-12,63,75,0,0.16792855
2005,1799,5949,0,8,-3,62,65,0,0.18680133
2005,10684,5949,0,4,9,65,56,1,0.16810888
2005,3765,6032,0,8,12,71,59,1,0.13971193
2005,8902,6032,0,1,-4,57,61,0,0.12678161
2005,10040,6100,0,7,8,55,47,1,0.08627844
2005,6684,6200,0,11,17,84,67,1,0.12268183
2005,3765,6301,0,0,-5,70,75,0,0.14845718
2005,3974,6301,0,-8,-27,65,92,0,0.1446989
2005,5266,6301,0,-4,-16,71,87,0,0.14657392
2005,6581,6301,0,-15,-28,68,96,0,0.09562332
2005,10040,6301,0,-4,-1,66,67,0,0.13997777
2005,10684,6301,0,-5,-6,82,88,0,0.13238147
2005,10684,6460,0,5,5,57,52,1,0.13582389
2005,112,6581,0,0,-10,69,79,0,0.15161417
2005,6301,6581,0,15,28,96,68,1,0.178339
2005,2799,6615,0,9,5,67,62,1,0.12876683
2005,6200,6684,0,-11,-17,67,84,0,0.12596676
2005,9785,6684,0,-3,9,67,58,1,0.1113604
2005,308,6718,0,-1,1,79,78,1,0.10195334
2005,7560,6718,0,-5,-8,77,85,0,0.11619352
2005,7908,6718,0,-13,-13,50,63,0,0.08067313
2005,5266,6752,0,7,8,89,81,1,0.097334355
2005,7020,6884,0,-1,-8,71,79,0,0.101980835
2005,10386,6884,0,7,18,97,79,1,0.108591065
2005,784,6918,0,9,20,85,65,1,0.11836274
2005,6884,7020,0,1,8,79,71,1,0.1534438
2005,6718,7560,0,5,8,85,77,1,0.12763304
2005,8527,7560,0,-3,-9,56,65,0,0.08133867
2005,6718,7908,0,13,13,63,50,1,0.17388213
2005,7560,8527,0,3,9,65,56,1,0.17647082
2005,5368,8595,0,-1,23,93,70,1,0.120356455
2005,10006,8682,0,-9,3,60,57,1,0.10143364
2005,6032,8902,0,-1,4,61,57,1,0.13309939
2005,3288,9004,0,3,-2,69,71,0,0.13981377
2005,9422,9004,0,-5,-12,66,78,0,0.16041046
2005,10488,9004,0,-1,5,65,60,1,0.1425861
2005,308,9289,0,8,22,85,63,1,0.15210071
2005,4752,9289,0,5,-14,68,82,0,0.16230664
2005,1799,9388,0,13,6,77,71,1,0.1666879
2005,9004,9422,0,5,12,78,66,1,0.09763563
2005,4616,9456,0,9,6,68,62,1,0.17525153
2005,4284,9785,0,4,10,62,52,1,0.15780206
2005,6684,9785,0,3,-9,58,67,0,0.14169994
2005,9867,9785,0,-5,-6,54,60,0,0.11908017
2005,308,9819,0,11,13,66,53,1,0.11739812
2005,9785,9867,0,5,6,60,54,1,0.14081234
2005,5266,10006,0,8,11,72,61,1,0.12455478
2005,8682,10006,0,9,-3,57,60,0,0.14565751
2005,2799,10040,0,1,-11,65,76,0,0.12967986
2005,6100,10040,0,-7,-8,47,55,0,0.1618299
2005,6301,10040,0,4,1,67,66,1,0.12058757
2005,1400,10352,0,-13,-16,54,70,0,0.117688306
2005,10488,10352,0,-5,6,111,105,1,0.13791907
2005,4616,10386,0,-3,14,93,79,1,0.16573884
2005,5533,10386,0,-15,-11,77,88,0,0.09356926
2005,6884,10386,0,-7,-18,79,97,0,0.14483699
2005,1900,10488,0,-3,-2,61,63,0,0.12354466
2005,4616,10488,0,3,8,93,85,1,0.17089736
2005,9004,10488,0,1,-5,60,65,0,0.12084373
2005,10352,10488,0,5,-6,105,111,0,0.124428116
2005,93,10550,0,7,-10,73,83,0,0.16945267
2005,784,10550,0,8,-8,75,83,0,0.15589014
2005,3765,10550,0,11,14,77,63,1,0.15528288
2005,3288,10650,0,11,10,74,64,1,0.07419764
2005,972,10684,0,-8,-9,62,71,0,0.14996293
2005,5949,10684,0,-4,-9,56,65,0,0.1030388
2005,6301,10684,0,5,6,88,82,1,0.1304783
2005,6460,10684,0,-5,-5,52,57,0,0.12783442
2006,3766,26,0,9,9,78,69,1,0.12042397
2006,4894,94,0,3,-5,85,90,0,0.09737214
2006,9423,94,0,8,3,62,59,1,0.1328147
2006,1800,166,0,15,13,72,59,1,0.1791111
2006,10041,309,0,7,4,82,78,1,0.12729266
2006,10685,309,0,-1,-19,75,94,0,0.08942105
2006,973,431,0,-1,4,59,55,1,0.14525296
2006,9423,662,0,13,34,78,44,1,0.17644416
2006,5534,785,0,-8,-13,56,69,0,0.15429151
2006,6885,785,0,-9,-12,76,88,0,0.1321333
2006,10041,785,0,3,1,60,59,1,0.13198382
2006,4170,887,0,9,-4,73,77,0,0.15844885
2006,5098,887,0,12,16,80,64,1,0.12432552
2006,7021,887,0,8,-6,66,72,0,0.16015151
2006,431,973,0,1,-4,55,59,0,0.11127405
2006,5098,973,0,8,16,72,56,1,0.105594955
2006,5950,1160,0,-3,6,58,52,1,0.17667937
2006,166,1800,0,-15,-13,59,72,0,0.07556825
2006,3119,1800,0,-10,2,86,84,1,0.11115785
2006,4285,1800,0,-7,-4,83,87,0,0.07791966
2006,10387,1800,0,-4,-6,92,98,0,0.1095334
2006,6650,2069,0,13,8,70,62,1,0.092852935
2006,3035,2361,0,-7,-13,61,74,0,0.113297746
2006,4753,2361,0,-3,8,62,54,1,0.077435955
2006,8260,2361,0,-15,-16,54,70,0,0.109347925
2006,3119,2800,0,-8,-15,58,73,0,0.14485976
2006,3153,2800,0,-4,-4,53,57,0,0.13904867
2006,8114,2800,0,-11,-26,50,76,0,0.11534521
2006,9423,2800,0,1,-16,57,73,0,0.14509451
2006,10041,2800,0,2,-13,62,75,0,0.13268447
2006,10551,2800,0,-8,-22,60,82,0,0.13666129
2006,2361,3035,0,7,13,74,61,1,0.13313344
2006,9616,3035,0,-1,-3,85,88,0,0.09443405
2006,1800,3119,0,10,-2,84,86,0,0.13277188
2006,2800,3119,0,8,15,73,58,1,0.106888026
2006,5267,3119,0,5,-10,65,75,0,0.097671315
2006,6302,3119,0,8,-5,60,65,0,0.09198773
2006,10585,3119,0,4,-8,55,63,0,0.10156386
2006,2800,3153,0,4,4,57,53,1,0.11445433
2006,6461,3153,0,-3,-5,49,54,0,0.097172
2006,6650,3153,0,5,-18,52,70,0,0.093938544
2006,3839,3289,0,-3,-10,80,90,0,0.08466108
2006,9423,3289,0,1,2,73,71,1,0.11432774
2006,10807,3289,0,-11,-4,75,79,0,0.06961188
2006,5500,3351,0,0,22,71,49,1,0.14615941
2006,26,3766,0,-9,-9,69,78,0,0.12962799
2006,10387,3766,0,-1,3,67,64,1,0.13144459
2006,3289,3839,0,3,10,90,80,1,0.16883925
2006,7714,3839,0,-5,-4,83,87,0,0.12650657
2006,4753,3907,0,9,16,80,64,1,0.1305277
2006,6529,3941,0,-11,1,64,63,1,0.15951791
2006,887,4170,0,-9,4,77,73,1,0.09383182
2006,7021,4251,0,7,15,79,64,1,0.15712425
2006,1800,4285,0,7,4,87,83,1,0.17604946
2006,9290,4285,0,-1,-5,64,69,0,0.14437208
2006,2361,4753,0,3,-8,54,62,0,0.17982706
2006,3907,4753,0,-9,-16,64,80,0,0.13905136
2006,8903,4753,0,2,-10,60,70,0,0.16206992
2006,8937,4753,0,-8,-1,57,58,0,0.17419611
2006,9423,4753,0,2,14,59,45,1,0.1751999
2006,94,4894,0,-3,5,90,85,1,0.16216132
2006,887,5098,0,-12,-16,64,80,0,0.13826188
2006,973,5098,0,-8,-16,56,72,0,0.15264739
2006,6783,5098,0,-15,-16,78,94,0,0.1264644
2006,9423,5098,0,-1,5,50,45,1,0.16166086
2006,3119,5267,0,-5,10,75,65,1,0.15686032
2006,3351,5500,0,0,-22,49,71,0,0.12518501
2006,10041,5500,0,15,13,58,45,1,0.15825278
2006,785,5534,0,8,13,69,56,1,0.0942333
2006,6033,5534,0,7,-8,79,87,0,0.10682462
2006,6302,5770,0,11,4,69,65,1,0.07563521
2006,1160,5950,0,3,-6,52,58,0,0.08145214
2006,8903,5950,0,8,21,75,54,1,0.108055055
2006,5534,6033,0,-7,8,87,79,1,0.13789706
2006,3119,6302,0,-8,5,65,60,1,0.1642606
2006,5770,6302,0,-11,-4,65,69,0,0.17681971
2006,3153,6461,0,3,5,54,49,1,0.16155101
2006,3941,6529,0,11,-1,63,64,0,0.09265646
2006,10489,6529,0,8,13,67,54,1,0.10015899
2006,2069,6650,0,-13,-8,62,70,0,0.16659488
2006,3153,6650,0,-5,18,70,52,1,0.16576111
2006,10551,6685,0,-5,8,82,74,1,0.13435595
2006,5098,6783,0,15,16,94,78,1,0.13968638
2006,785,6885,0,9,12,88,76,1,0.12308427
2006,8903,6919,0,13,8,60,52,1,0.16269888
2006,887,7021,0,-8,6,72,66,1,0.09161487
2006,4251,7021,0,-7,-15,64,79,0,0.09393988
2006,10489,7561,0,5,18,64,46,1,0.12884639
2006,3839,7714,0,5,4,87,83,1,0.1397801
2006,10585,7980,0,3,20,86,66,1,0.12402276
2006,2800,8114,0,11,26,76,50,1,0.14531726
2006,2361,8260,0,15,16,70,54,1,0.13827628
2006,8937,8683,0,-7,8,66,58,1,0.14795452
2006,10585,8801,0,-5,7,80,73,1,0.12657622
2006,10651,8801,0,-13,-2,61,63,0,0.13833256
2006,4753,8903,0,-2,10,70,60,1,0.10055653
2006,5950,8903,0,-8,-21,54,75,0,0.1420412
2006,6919,8903,0,-13,-8,52,60,0,0.10007349
2006,10489,8903,0,-4,-3,71,74,0,0.12419973
2006,4753,8937,0,8,1,58,57,1,0.0847677
2006,8683,8937,0,7,-8,58,66,0,0.10492185
2006,4285,9290,0,1,5,69,64,1,0.119164996
2006,94,9423,0,-8,-3,59,62,0,0.11601354
2006,662,9423,0,-13,-34,44,78,0,0.08250511
2006,2800,9423,0,-1,16,73,57,1,0.106582366
2006,3289,9423,0,-1,-2,71,73,0,0.13021196
2006,4753,9423,0,-2,-14,45,59,0,0.083460726
2006,5098,9423,0,1,-5,45,50,0,0.093859024
2006,3035,9616,0,1,3,88,85,1,0.16368605
2006,10387,9820,0,7,14,75,61,1,0.14122623
2006,309,10041,0,-7,-4,78,82,0,0.12688181
2006,785,10041,0,-3,-1,59,60,0,0.1232789
2006,2800,10041,0,-2,13,75,62,1,0.122740775
2006,5500,10041,0,-15,-13,45,58,0,0.10310373
2006,1800,10387,0,4,6,98,92,1,0.13488698
2006,3766,10387,0,1,-3,64,67,0,0.11805867
2006,9820,10387,0,-7,-14,61,75,0,0.11054615
2006,6529,10489,0,-8,-13,54,67,0,0.1497493
2006,7561,10489,0,-5,-18,46,64,0,0.1277167
2006,8903,10489,0,4,3,74,71,1,0.13128544
2006,2800,10551,0,8,22,82,60,1,0.11756279
2006,6685,10551,0,5,-8,74,82,0,0.11933335
2006,3119,10585,0,-4,8,63,55,1,0.15179205
2006,7980,10585,0,-3,-20,66,86,0,0.13454309
2006,8801,10585,0,5,-7,73,80,0,0.13258198
2006,8801,10651,0,13,2,63,61,1,0.11727471
2006,309,10685,0,1,19,94,75,1,0.17619231
2006,3289,10807,0,11,4,79,75,1,0.18843397
2007,10076,167,0,9,27,84,57,1,0.13964416
2007,7223,310,0,-1,9,72,63,1,0.13099569
2007,9685,432,0,7,17,77,60,1,0.12885427
2007,3154,663,0,13,25,80,55,1,0.17796174
2007,3154,786,0,5,7,62,55,1,0.1630502
2007,9006,786,0,-3,-9,75,84,0,0.13840412
2007,2801,1035,0,4,8,65,57,1,0.14827532
2007,4963,1035,0,1,-3,59,62,0,0.09705244
2007,6754,1035,0,-7,-11,46,57,0,0.12574476
2007,10808,1069,0,-1,2,79,77,1,0.16665578
2007,6651,1300,0,15,21,78,57,1,0.15359706
2007,6034,1902,0,3,6,77,71,1,0.16591035
2007,4963,2070,0,9,12,82,70,1,0.07979506
2007,9906,2362,0,-5,2,79,77,1,0.15431334
2007,6303,2464,0,15,21,86,65,1,0.13601913
2007,1035,2801,0,-4,-8,57,65,0,0.09741413
2007,4046,2801,0,-15,-43,69,112,0,0.056919426
2007,6651,2801,0,0,-9,75,84,0,0.11218515
2007,6818,2801,0,-2,-8,77,85,0,0.10064912
2007,7223,2801,0,-8,-7,67,74,0,0.06668837
2007,9424,2801,0,-1,-10,66,76,0,0.10595177
2007,6202,2835,0,0,8,77,69,1,0.10236122
2007,9974,3036,0,5,33,77,44,1,0.13585053
2007,663,3154,0,-13,-25,55,80,0,0.08005291
2007,786,3154,0,-5,-7,55,62,0,0.09150532
2007,6303,3154,0,1,-12,84,96,0,0.11065845
2007,6651,3154,0,1,7,67,60,1,0.1254456
2007,9974,3154,0,-4,-1,65,66,0,0.07668503
2007,9651,3256,0,3,4,67,63,1,0.15466289
2007,3840,3290,0,3,13,70,57,1,0.11355324
2007,7562,3547,0,9,10,61,51,1,0.17511305
2007,10110,3767,0,7,2,54,52,1,0.1419519
2007,3290,3840,0,-3,-13,57,70,0,0.14555062
2007,9424,3840,0,5,5,54,49,1,0.15829761
2007,2801,4046,0,15,43,112,69,1,0.2010012
2007,4286,4171,0,-7,-12,76,88,0,0.05285567
2007,6202,4171,0,-15,-40,67,107,0,0.059059054
2007,7562,4171,0,-3,-3,58,61,0,0.11160286
2007,9424,4171,0,-1,13,68,55,1,0.10259503
2007,4171,4286,0,7,12,88,76,1,0.20449981
2007,10042,4286,0,-1,-9,58,67,0,0.163899
2007,8802,4502,0,7,35,121,86,1,0.07961204
2007,8597,4618,0,-5,-20,58,78,0,0.11708161
2007,8938,4618,0,3,3,72,69,1,0.10242433
2007,5268,4895,0,-1,12,61,49,1,0.15917003
2007,1035,4963,0,-1,3,62,59,1,0.16410857
2007,2070,4963,0,-9,-12,70,82,0,0.17736265
2007,6034,5099,0,-5,-16,62,78,0,0.16675337
2007,6360,5099,0,-13,-15,58,73,0,0.14658704
2007,6651,5099,0,1,16,92,76,1,0.1499414
2007,8938,5099,0,-1,-1,64,65,0,0.11398131
2007,6818,5200,0,11,2,58,56,1,0.18320873
2007,4895,5268,0,1,-12,49,61,0,0.107770845
2007,6303,5268,0,8,14,81,67,1,0.14305095
2007,1902,6034,0,-3,-6,71,77,0,0.07880266
2007,5099,6034,0,5,16,78,62,1,0.078155205
2007,8904,6136,0,9,12,79,67,1,0.17290278
2007,2835,6202,0,0,-8,69,77,0,0.16316567
2007,4171,6202,0,15,40,107,67,1,0.19642274
2007,2464,6303,0,-15,-21,65,86,0,0.1186344
2007,3154,6303,0,-1,12,96,84,1,0.138112
2007,5268,6303,0,-8,-14,67,81,0,0.11323379
2007,9685,6303,0,-4,-10,64,74,0,0.10121669
2007,5099,6360,0,13,15,73,58,1,0.104412645
2007,10652,6564,0,-5,10,74,64,1,0.09061966
2007,1300,6651,0,-15,-21,57,78,0,0.0972375
2007,2801,6651,0,0,9,84,75,1,0.1290428
2007,3154,6651,0,-1,-7,60,67,0,0.11885847
2007,5099,6651,0,-1,-16,76,92,0,0.10004513
2007,8802,6651,0,-4,-1,84,85,0,0.07605854
2007,10808,6651,0,-8,-7,71,78,0,0.10845637
2007,1035,6754,0,7,11,57,46,1,0.1267499
2007,10422,6784,0,11,16,70,54,1,0.099289775
2007,2801,6818,0,2,8,85,77,1,0.14406322
2007,5200,6818,0,-11,-2,56,58,0,0.08065552
2007,9651,6818,0,-4,-4,72,76,0,0.12237722
2007,10652,6818,0,-8,-14,61,75,0,0.10779612
2007,8938,6920,0,11,16,68,52,1,0.10937714
2007,9424,7022,0,1,9,64,55,1,0.13674045
2007,9906,7022,0,-8,-5,79,84,0,0.120020986
2007,10740,7022,0,-11,-21,58,79,0,0.115497634
2007,310,7223,0,1,-9,63,72,0,0.13889208
2007,2801,7223,0,8,7,74,67,1,0.1882816
2007,3547,7562,0,-9,-10,51,61,0,0.079231106
2007,4171,7562,0,3,3,61,58,1,0.12800841
2007,10110,7562,0,-1,-15,48,63,0,0.09210669
2007,4618,8597,0,5,20,78,58,1,0.13665836
2007,10686,8700,0,13,13,76,63,1,0.14572087
2007,4502,8802,0,-7,-35,86,121,0,0.17844382
2007,6651,8802,0,4,1,85,84,1,0.181173
2007,10076,8802,0,1,-3,74,77,0,0.17839293
2007,6136,8904,0,-9,-12,67,79,0,0.08361426
2007,9685,8904,0,-1,19,87,68,1,0.08489879
2007,4618,8938,0,-3,-3,69,72,0,0.15574276
2007,5099,8938,0,1,1,65,64,1,0.14686674
2007,6920,8938,0,-11,-16,52,68,0,0.15040284
2007,786,9006,0,3,9,84,75,1,0.123595595
2007,2801,9424,0,1,10,76,66,1,0.13715893
2007,3840,9424,0,-5,-5,49,54,0,0.09695611
2007,4171,9424,0,1,-13,55,68,0,0.13973698
2007,7022,9424,0,-1,-9,55,64,0,0.113512516
2007,10456,9424,0,-13,-28,42,70,0,0.081649736
2007,3256,9651,0,-3,-4,63,67,0,0.104089096
2007,6818,9651,0,4,4,76,72,1,0.12888525
2007,10686,9651,0,5,-6,68,74,0,0.111725755
2007,432,9685,0,-7,-17,60,77,0,0.13747144
2007,6303,9685,0,4,10,74,64,1,0.15869775
2007,8904,9685,0,1,-19,68,87,0,0.17123027
2007,2362,9906,0,5,-2,77,79,0,0.108944654
2007,7022,9906,0,8,5,84,79,1,0.13528198
2007,3036,9974,0,-5,-33,44,77,0,0.13690637
2007,3154,9974,0,4,1,66,65,1,0.18234687
2007,10422,9974,0,3,-4,74,78,0,0.14834253
2007,4286,10042,0,1,9,67,58,1,0.105719715
2007,167,10076,0,-9,-27,57,84,0,0.109438255
2007,8802,10076,0,-1,3,77,74,1,0.07967829
2007,3767,10110,0,-7,-2,52,54,0,0.12006618
2007,7562,10110,0,1,15,63,48,1,0.15834847
2007,6784,10422,0,-11,-16,54,70,0,0.15863383
2007,9974,10422,0,-3,4,78,74,1,0.12096015
2007,9424,10456,0,13,28,70,42,1,0.17822719
2007,6564,10652,0,5,-10,64,74,0,0.16106239
2007,6818,10652,0,8,14,75,61,1,0.14787048
2007,8700,10686,0,-13,-13,63,76,0,0.11861059
2007,9651,10686,0,-5,6,74,68,1,0.14471963
2007,7022,10740,0,11,21,79,58,1,0.14117159
2007,1069,10808,0,1,-2,77,79,0,0.09429109
2007,6651,10808,0,8,7,78,71,1,0.1389896
2008,8803,243,0,13,15,72,57,1,0.16172886
2008,10491,311,0,3,10,75,65,1,0.15789746
2008,3841,433,0,1,-14,72,86,0,0.13729472
2008,6304,433,0,8,31,108,77,1,0.17088416
2008,8905,577,0,13,20,74,54,1,0.14228402
2008,7224,645,0,5,11,90,79,1,0.14795882
2008,2363,664,0,13,1,71,70,1,0.10748709
2008,4619,753,0,11,18,79,61,1,0.082276575
2008,8116,1036,0,-3,-20,61,81,0,0.1170924
2008,8803,1036,0,5,5,76,71,1,0.0967435
2008,8939,1070,0,-1,5,67,62,1,0.12180527
2008,10043,1539,0,-7,6,75,69,1,0.09801207
2008,7682,1802,0,-9,1,70,69,1,0.14000988
2008,5704,1835,0,0,9,69,60,1,0.1561215
2008,8598,1869,0,11,24,77,53,1,0.14190325
2008,10687,1948,0,11,15,71,56,1,0.11020577
2008,3155,2071,0,8,-4,70,74,0,0.14656132
2008,3291,2071,0,3,-6,76,82,0,0.12047284
2008,4172,2071,0,9,2,59,57,1,0.116612755
2008,10687,2071,0,7,-17,56,73,0,0.122702196
2008,10247,2295,0,-7,2,101,99,1,0.08031292
2008,664,2363,0,-13,-1,70,71,0,0.1527322
2008,10491,2363,0,-5,6,73,67,1,0.14092563
2008,6565,3121,0,7,18,68,50,1,0.14844882
2008,2071,3155,0,-8,4,74,70,1,0.099704884
2008,9525,3155,0,-13,-19,47,66,0,0.110020086
2008,10809,3189,0,11,12,73,61,1,0.15660404
2008,2071,3291,0,-3,6,82,76,1,0.13367322
2008,433,3841,0,-1,14,86,72,1,0.12135237
2008,2071,4172,0,-9,-2,57,59,0,0.13869923
2008,5100,4172,0,0,-7,68,75,0,0.16350712
2008,6304,4172,0,0,-18,66,84,0,0.16543327
2008,7077,4172,0,-15,-24,61,85,0,0.14997464
2008,9652,4172,0,-7,-19,56,75,0,0.113210276
2008,10043,4172,0,-11,-15,57,72,0,0.115407966
2008,9686,4206,0,5,-13,67,80,0,0.17201112
2008,10687,4206,0,8,17,72,55,1,0.16082048
2008,9652,4253,0,1,13,71,58,1,0.09648599
2008,4896,4287,0,5,8,74,66,1,0.11798754
2008,753,4619,0,-11,-18,61,79,0,0.17184201
2008,6304,4619,0,2,10,83,73,1,0.18194419
2008,6687,4619,0,-3,-30,48,78,0,0.165984
2008,8803,4619,0,1,-19,60,79,0,0.14288226
2008,4287,4896,0,-5,-8,66,74,0,0.14290464
2008,8598,4896,0,3,1,82,81,1,0.17235269
2008,4172,5100,0,0,7,75,68,1,0.0843118
2008,5269,5100,0,-4,-18,74,92,0,0.08975796
2008,5371,5100,0,-7,-3,74,77,0,0.10526207
2008,8905,5100,0,-1,-18,67,85,0,0.08501027
2008,9425,5100,0,0,-15,63,78,0,0.104775675
2008,9720,5100,0,-15,-24,63,87,0,0.09154473
2008,8530,5167,0,-3,-14,64,78,0,0.15793315
2008,8905,5167,0,5,3,75,72,1,0.15537876
2008,5100,5269,0,4,18,92,74,1,0.15641598
2008,7023,5269,0,1,-11,54,65,0,0.11359616
2008,8769,5269,0,-7,-11,61,72,0,0.09437443
2008,5100,5371,0,7,3,77,74,1,0.13622895
2008,6819,5371,0,-1,-7,69,76,0,0.086920284
2008,9425,5674,0,15,41,70,29,1,0.2009974
2008,1835,5704,0,0,-9,60,69,0,0.12485291
2008,6304,5704,0,15,39,113,74,1,0.20565689
2008,433,6304,0,-8,-31,77,108,0,0.07761745
2008,4172,6304,0,0,18,84,66,1,0.081803866
2008,4619,6304,0,-2,-10,73,83,0,0.0691231
2008,5704,6304,0,-15,-39,74,113,0,0.050911196
2008,10423,6304,0,-3,-21,47,68,0,0.109213024
2008,3121,6565,0,-7,-18,50,68,0,0.108771615
2008,10423,6565,0,1,20,61,41,1,0.14316069
2008,4619,6687,0,3,30,78,48,1,0.08990394
2008,8462,6687,0,-5,-8,64,72,0,0.070731826
2008,7023,6785,0,9,19,82,63,1,0.11094178
2008,5371,6819,0,1,7,76,69,1,0.16946411
2008,5269,7023,0,-1,11,65,54,1,0.14551124
2008,6785,7023,0,-9,-19,63,82,0,0.14754987
2008,4172,7077,0,15,24,85,61,1,0.101931676
2008,645,7224,0,-5,-11,79,90,0,0.10543603
2008,10809,7224,0,3,7,85,78,1,0.103229105
2008,1802,7682,0,9,-1,69,70,0,0.11812778
2008,10247,7682,0,1,9,72,63,1,0.10881781
2008,9975,8048,0,9,-21,62,83,0,0.11098498
2008,10043,8048,0,1,12,84,72,1,0.11079614
2008,1036,8116,0,3,20,81,61,1,0.12892392
2008,6687,8462,0,5,8,72,64,1,0.19094695
2008,5167,8530,0,3,14,78,64,1,0.1052271
2008,1869,8598,0,-11,-24,53,77,0,0.10303078
2008,4896,8598,0,-3,-1,81,82,0,0.0796449
2008,8905,8598,0,1,20,82,62,1,0.09019558
2008,5269,8769,0,7,11,72,61,1,0.17053877
2008,243,8803,0,-13,-15,57,72,0,0.10550881
2008,1036,8803,0,-5,-5,71,76,0,0.15541908
2008,4619,8803,0,-1,19,79,60,1,0.119983435
2008,577,8905,0,-13,-20,54,74,0,0.11861011
2008,5100,8905,0,1,18,85,67,1,0.16259767
2008,5167,8905,0,-5,-3,72,75,0,0.10855304
2008,8598,8905,0,-1,-20,62,82,0,0.15861523
2008,1070,8939,0,1,-5,62,67,0,0.14228603
